13976,-0.10,-0.38,9.45,-370.34,6.85,-765.64,-362.39,-2.69,-758.64,-0.06,-0.06,-0.13
14093,-0.09,-0.39,9.43,-369.61,8.15,-765.56,-365.43,15.53,-765.09,0.00,-0.25,0.00
14209,-0.10,-0.38,9.42,-368.97,10.19,-764.98,-365.39,21.75,-761.70,-0.19,-0.13,-0.25
14324,-0.10,-0.38,9.42,-370.34,6.38,-764.98,-378.07,-15.22,-764.94,-0.38,-0.25,0.00
14441,-0.09,-0.38,9.46,-370.57,1.74,-764.45,-371.88,-24.57,-761.46,0.06,-0.38,-0.06
14557,-0.09,-0.38,9.42,-370.26,4.74,-764.11,-368.51,21.74,-762.19,-0.19,-0.25,-0.06
14673,-0.10,-0.38,9.43,-368.59,8.71,-765.15,-359.11,31.20,-771.02,-0.06,-0.25,-0.13
14789,-0.11,-0.39,9.39,-369.06,7.46,-765.57,-371.75,0.43,-767.95,-0.19,-0.25,-0.06
14906,-0.09,-0.37,9.43,-369.46,7.74,-766.37,-371.71,9.29,-770.93,-0.06,-0.13,-0.06
15022,-0.08,-0.37,9.40,-369.80,6.64,-766.61,-371.75,0.43,-767.95,-0.31,-0.38,0.00
15138,-0.08,-0.37,9.41,-371.01,8.90,-766.39,-377.87,21.71,-765.14,0.13,-0.06,-0.13
15254,-0.08,-0.38,9.44,-370.18,9.90,-766.19,-365.43,15.53,-765.09,-0.19,0.06,-0.13
15370,-0.10,-0.39,9.42,-369.93,10.74,-766.03,-368.55,15.51,-765.09,0.00,-0.06,-0.25
15486,-0.10,-0.38,9.42,-369.25,11.92,-765.38,-365.41,18.63,-761.68,0.06,-0.19,-0.13
15602,-0.09,-0.38,9.43,-368.67,15.20,-765.79,-365.33,33.75,-768.12,-0.31,-0.13,-0.13
15718,-0.08,-0.38,9.45,-369.15,9.24,-766.53,-371.89,-24.52,-770.75,-0.19,-0.06,-0.13
15835,-0.10,-0.40,9.39,-370.00,9.25,-767.19,-374.83,9.27,-770.93,-0.13,-0.13,-0.25
15950,-0.10,-0.39,9.43,-369.82,3.32,-767.28,-368.80,-30.24,-767.78,-0.25,-0.31,0.00
16067,-0.08,-0.38,9.46,-370.57,3.35,-766.50,-374.85,3.50,-762.11,-0.25,0.00,-0.06
16183,-0.08,-0.39,9.41,-371.22,2.91,-766.72,-374.87,0.41,-767.95,-0.31,-0.13,-0.13
16300,-0.11,-0.38,9.42,-371.29,4.33,-766.47,-371.68,12.38,-765.08,-0.25,-0.31,-0.13
16414,-0.09,-0.39,9.45,-369.96,3.76,-768.09,-362.41,0.53,-777.21,0.19,-0.19,-0.13
16531,-0.09,-0.38,9.44,-369.73,8.26,-769.04,-368.47,33.77,-774.47,-0.19,-0.25,-0.13
16647,-0.11,-0.38,9.41,-370.02,9.82,-768.45,-371.65,18.62,-765.11,0.00,0.06,-0.13
16762,-0.08,-0.38,9.40,-371.21,9.26,-767.94,-377.96,6.10,-765.06,-0.19,0.00,0.00
16878,-0.07,-0.38,9.42,-370.34,10.67,-768.40,-365.42,18.68,-770.97,-0.13,-0.13,-0.19
16995,-0.10,-0.39,9.43,-370.53,12.80,-768.35,-371.62,24.88,-768.08,0.13,0.06,-0.06
17112,-0.08,-0.39,9.45,-370.24,11.81,-768.29,-368.60,6.17,-767.97,0.00,-0.06,0.00
17227,-0.09,-0.38,9.45,-370.45,14.71,-768.71,-371.59,31.13,-771.04,-0.13,-0.06,-0.06
17343,-0.09,-0.39,9.40,-371.10,14.35,-767.21,-374.79,12.32,-758.74,-0.19,-0.13,-0.19
17460,-0.10,-0.39,9.43,-369.78,15.00,-767.33,-362.30,18.69,-768.03,-0.19,-0.13,-0.06
17575,-0.09,-0.40,9.41,-370.07,12.81,-766.47,-371.74,0.40,-761.60,-0.06,-0.19,-0.13
17692,-0.08,-0.39,9.40,-369.39,10.49,-766.69,-365.53,-2.66,-767.92,0.06,-0.06,-0.13
17808,-0.08,-0.38,9.40,-370.21,9.83,-766.44,-374.84,6.12,-765.05,-0.25,-0.31,-0.13
17925,-0.09,-0.40,9.43,-369.50,8.89,-765.72,-365.49,3.55,-761.60,-0.06,-0.31,-0.06
18040,-0.09,-0.36,9.44,-371.63,8.08,-766.06,-383.69,3.49,-767.98,-0.31,-0.19,-0.13
18156,-0.09,-0.37,9.44,-373.03,10.12,-765.92,-380.99,21.69,-765.15,-0.38,-0.19,-0.06
18273,-0.10,-0.38,9.45,-372.83,10.46,-765.80,-371.68,12.38,-765.08,-0.19,-0.13,-0.06
18388,-0.09,-0.39,9.45,-372.66,9.81,-765.17,-371.71,6.12,-761.63,-0.19,0.00,-0.19
18505,-0.10,-0.37,9.39,-374.31,10.65,-765.60,-383.63,15.45,-768.05,0.06,-0.06,-0.13
18621,-0.11,-0.39,9.44,-374.87,7.71,-765.51,-378.04,-8.98,-764.98,0.00,-0.06,-0.19
18738,-0.09,-0.38,9.46,-377.60,5.66,-765.87,-393.10,-5.92,-767.95,-0.13,-0.19,-0.19
18853,-0.09,-0.39,9.45,-375.79,4.41,-765.23,-365.52,-2.69,-761.57,-0.13,-0.38,-0.13
18970,-0.08,-0.37,9.45,-375.16,8.81,-766.54,-371.58,33.75,-773.99,-0.31,-0.06,-0.25
19086,-0.08,-0.37,9.43,-373.72,5.69,-767.69,-365.59,-11.98,-774.22,0.06,-0.13,-0.13
19202,-0.11,-0.38,9.41,-373.43,4.44,-767.73,-371.77,-2.69,-767.93,-0.38,-0.56,-0.13
19318,-0.10,-0.38,9.43,-372.22,7.98,-768.66,-365.38,28.06,-773.95,-0.06,-0.31,-0.06
19434,-0.08,-0.38,9.41,-372.61,8.17,-769.00,-374.83,9.27,-770.93,-0.31,-0.38,-0.13
19550,-0.07,-0.37,9.45,-371.56,4.68,-768.83,-365.60,-15.14,-767.85,-0.25,-0.31,-0.19
19666,-0.09,-0.38,9.42,-372.05,4.50,-767.31,-374.84,3.48,-758.69,0.19,0.06,-0.19
19782,-0.09,-0.38,9.46,-374.25,6.60,-765.59,-386.71,18.48,-755.86,-0.13,0.06,-0.19
19898,-0.08,-0.37,9.45,-373.86,8.39,-764.57,-371.64,18.58,-758.76,-0.06,0.00,-0.19
20015,-0.10,-0.37,9.40,-373.05,12.67,-765.98,-368.45,36.89,-774.00,-0.06,-0.13,-0.13
20131,-0.09,-0.37,9.45,-372.40,8.96,-766.27,-368.70,-12.03,-767.88,-0.19,-0.13,-0.31
20247,-0.07,-0.39,9.46,-372.76,9.47,-766.53,-374.81,12.38,-768.02,-0.06,0.00,-0.25
20363,-0.10,-0.38,9.38,-372.14,7.18,-765.34,-368.65,-5.85,-758.63,-0.31,-0.19,-0.13
20480,-0.09,-0.38,9.41,-369.76,3.37,-766.16,-356.26,-18.19,-770.75,0.19,-0.19,0.00
20595,-0.09,-0.38,9.45,-369.58,5.20,-766.87,-368.56,15.55,-770.95,-0.19,-0.19,-0.19
20711,-0.09,-0.39,9.42,-370.36,7.21,-766.61,-374.77,18.60,-765.12,-0.19,-0.31,-0.25
20828,-0.11,-0.38,9.41,-369.18,3.86,-767.24,-362.48,-15.10,-770.78,-0.13,-0.50,-0.06
20944,-0.09,-0.38,9.45,-369.55,6.08,-766.92,-371.65,18.62,-765.11,-0.06,0.00,-0.13
21060,-0.07,-0.37,9.46,-370.33,7.49,-767.09,-374.79,15.50,-768.03,-0.31,-0.31,-0.19
21177,-0.09,-0.39,9.43,-372.32,9.15,-766.28,-383.60,18.53,-761.71,-0.13,0.00,-0.06
21293,-0.09,-0.39,9.43,-373.16,9.62,-765.15,-377.91,12.31,-758.74,-0.06,-0.19,-0.06
21408,-0.07,-0.38,9.43,-373.41,10.50,-764.63,-374.78,15.46,-761.68,-0.31,-0.25,-0.19
21525,-0.09,-0.37,9.44,-372.68,11.25,-765.14,-368.55,15.53,-768.02,-0.06,-0.13,0.00
21641,-0.09,-0.39,9.45,-372.07,9.63,-766.00,-368.64,0.46,-770.87,-0.13,-0.19,-0.13
21757,-0.06,-0.38,9.39,-372.01,10.51,-765.86,-371.67,15.50,-765.10,-0.31,-0.31,-0.13
21874,-0.11,-0.37,9.40,-371.96,12.20,-766.63,-371.64,21.77,-770.99,0.06,-0.25,-0.25
21991,-0.10,-0.37,9.48,-372.37,15.43,-766.86,-374.69,33.70,-768.13,-0.06,0.13,-0.13
22107,-0.10,-0.39,9.44,-371.34,13.17,-765.63,-365.50,0.41,-758.66,0.19,-0.06,-0.06
22222,-0.08,-0.40,9.42,-371.85,13.99,-766.43,-374.78,18.63,-770.98,-0.19,-0.44,-0.06
22338,-0.08,-0.39,9.42,-370.90,12.43,-766.66,-365.50,3.59,-767.95,-0.31,-0.44,-0.13
22455,-0.10,-0.39,9.44,-371.02,11.96,-766.42,-371.70,9.26,-765.06,-0.38,-0.19,-0.19
22571,-0.09,-0.36,9.39,-370.19,11.09,-767.09,-365.49,6.20,-770.90,-0.13,-0.13,-0.06
22686,-0.10,-0.36,9.43,-371.37,7.15,-767.65,-378.08,-15.19,-770.81,-0.06,-0.19,-0.06
22803,-0.09,-0.37,9.45,-370.95,7.47,-767.70,-368.59,9.29,-767.99,-0.25,-0.19,-0.06
22919,-0.09,-0.38,9.43,-372.03,4.08,-769.56,-378.10,-15.14,-780.09,-0.19,-0.13,-0.06
23035,-0.08,-0.39,9.44,-371.03,7.21,-769.41,-365.38,24.91,-768.56,-0.13,-0.06,-0.19
23151,-0.10,-0.39,9.45,-372.54,5.71,-768.75,-381.12,-2.76,-765.01,-0.50,-0.13,-0.25
23268,-0.07,-0.37,9.42,-372.89,5.38,-768.19,-374.85,3.52,-765.04,0.00,-0.19,-0.06
23384,-0.08,-0.37,9.42,-370.84,6.91,-768.16,-359.19,15.58,-768.01,-0.06,-0.06,-0.06
23499,-0.11,-0.37,9.46,-371.42,9.60,-768.23,-374.74,24.86,-768.57,-0.06,-0.06,-0.13
23615,-0.10,-0.38,9.40,-372.87,9.08,-768.26,-381.08,6.11,-768.48,0.00,-0.31,-0.06
23732,-0.06,-0.39,9.42,-374.48,10.50,-767.35,-383.60,18.54,-762.20,-0.19,0.00,-0.19
23847,-0.10,-0.39,9.45,-375.00,10.78,-767.02,-377.92,12.34,-765.09,-0.19,-0.19,-0.13
23964,-0.07,-0.37,9.43,-376.27,14.68,-767.19,-383.52,36.77,-768.16,-0.25,0.00,-0.13
24080,-0.09,-0.37,9.42,-376.05,15.27,-768.71,-374.79,18.67,-777.33,-0.06,-0.31,0.00
24196,-0.10,-0.39,9.41,-375.87,13.51,-768.60,-374.86,3.54,-767.97,-0.13,-0.25,-0.06
24311,-0.08,-0.39,9.46,-376.19,11.07,-767.11,-377.99,-2.77,-758.66,-0.06,-0.19,-0.13
24428,-0.10,-0.40,9.44,-375.50,14.47,-767.70,-371.58,33.73,-771.06,-0.06,-0.25,-0.19
24544,-0.10,-0.40,9.46,-375.86,15.09,-768.63,-377.90,18.63,-773.92,0.00,-0.31,-0.31
24659,-0.09,-0.37,9.45,-373.84,13.37,-767.65,-362.37,3.57,-762.09,-0.38,-0.38,-0.25
24776,-0.10,-0.37,9.43,-373.96,17.82,-767.80,-374.64,43.07,-768.67,-0.13,-0.25,0.00
24892,-0.08,-0.37,9.41,-374.10,15.21,-768.27,-374.88,0.43,-770.88,0.00,0.06,0.06
25008,-0.11,-0.39,9.44,-373.72,17.99,-768.76,-371.58,33.74,-771.54,0.06,-0.19,-0.19
25124,-0.11,-0.38,9.43,-374.81,19.02,-770.05,-381.00,24.88,-777.37,-0.13,-0.19,-0.25
25241,-0.08,-0.38,9.40,-374.80,18.96,-769.31,-374.77,18.60,-765.12,0.06,0.13,-0.19
25357,-0.08,-0.37,9.46,-373.43,12.44,-768.64,-365.64,-24.52,-764.87,-0.06,-0.06,-0.19
25474,-0.09,-0.35,9.44,-372.23,13.85,-769.51,-365.41,21.82,-774.40,0.13,-0.25,0.00
25589,-0.09,-0.36,9.44,-373.12,6.76,-768.81,-378.17,-33.42,-764.85,-0.13,-0.31,0.06
25706,-0.08,-0.40,9.46,-372.89,9.47,-767.82,-371.61,24.84,-762.22,-0.38,-0.25,-0.06
25822,-0.09,-0.41,9.44,-371.30,10.85,-767.41,-362.29,18.67,-765.10,-0.19,-0.31,-0.06
25938,-0.03,-0.36,9.36,-369.96,11.09,-768.45,-362.34,12.48,-774.35,-0.06,-0.06,-0.19
26054,-0.08,-0.34,9.39,-370.24,5.74,-766.52,-371.87,-24.60,-755.60,-0.25,-0.19,-0.06
26171,-0.08,-0.34,9.41,-369.53,5.81,-766.74,-365.48,6.19,-767.97,0.13,-0.25,-0.06
26287,-0.08,-0.40,9.45,-370.32,6.32,-766.49,-374.82,9.24,-765.07,-0.06,-0.38,0.13
26402,-0.08,-0.43,9.47,-371.02,3.09,-765.74,-374.94,-15.22,-761.52,-0.06,-0.38,-0.13
26519,-0.08,-0.39,9.43,-372.50,8.61,-765.67,-380.89,39.89,-765.24,0.06,0.00,-0.31
26635,-0.11,-0.37,9.48,-372.38,8.24,-765.06,-371.71,6.12,-761.63,0.06,0.13,-0.13
26750,-0.07,-0.34,9.38,-373.24,4.25,-764.97,-378.09,-18.34,-764.44,-0.19,0.00,-0.13
26866,-0.09,-0.37,9.40,-372.99,7.34,-764.48,-371.61,24.84,-761.73,0.06,-0.13,-0.06
26983,-0.08,-0.40,9.43,-374.20,8.09,-765.45,-381.05,12.36,-770.96,-0.25,-0.19,0.00
27099,-0.02,-0.41,9.35,-372.88,9.68,-765.40,-365.41,18.65,-765.10,-0.31,-0.31,-0.25
27214,-0.03,-0.39,9.35,-372.25,7.83,-766.22,-368.65,-2.66,-770.86,-0.31,-0.19,-0.38
27331,-0.12,-0.37,9.45,-371.25,4.85,-766.91,-365.58,-12.00,-770.80,-0.38,-0.13,-0.31
27447,-0.12,-0.36,9.44,-372.25,5.51,-767.95,-377.95,9.27,-773.87,-0.06,-0.25,0.00
27563,-0.07,-0.38,9.46,-372.19,2.42,-768.82,-371.85,-15.14,-773.73,0.13,0.13,0.06
27679,-0.07,-0.40,9.41,-371.18,3.45,-768.25,-365.46,9.29,-765.05,-0.19,0.19,0.06
27795,-0.09,-0.42,9.45,-372.20,4.32,-768.22,-377.94,9.24,-768.00,-0.44,-0.50,-0.19
27911,-0.08,-0.40,9.42,-371.66,4.20,-768.18,-368.62,3.57,-767.96,0.13,-0.19,-0.25
28027,-0.10,-0.37,9.40,-369.79,5.91,-768.15,-359.19,15.58,-768.01,-0.25,-0.31,-0.06
28143,-0.09,-0.35,9.44,-368.65,11.02,-767.71,-362.18,39.99,-765.21,0.00,-0.06,-0.13
28259,-0.11,-0.36,9.43,-367.24,9.91,-767.23,-359.25,3.60,-764.53,0.06,0.06,0.06
28375,-0.11,-0.37,9.44,-367.91,8.95,-765.51,-371.72,3.48,-755.75,-0.13,-0.50,0.06
28491,-0.09,-0.39,9.41,-367.55,8.53,-765.88,-365.48,6.19,-767.97,0.00,-0.19,-0.13
28607,-0.08,-0.38,9.42,-368.17,8.18,-766.63,-371.73,6.17,-770.91,-0.38,-0.25,-0.25
28723,-0.11,-0.37,9.43,-368.23,8.81,-765.89,-368.56,12.37,-761.66,-0.25,-0.06,-0.25
28839,-0.09,-0.34,9.39,-371.49,7.07,-767.08,-389.98,-2.75,-773.82,-0.25,-0.31,0.00
28955,-0.10,-0.37,9.43,-371.04,9.74,-766.71,-368.50,24.87,-764.65,0.00,-0.25,-0.06
29071,-0.08,-0.39,9.41,-372.08,9.66,-766.47,-377.94,9.22,-765.07,0.06,-0.06,-0.19
29188,-0.08,-0.40,9.42,-371.54,11.95,-766.71,-368.50,24.89,-768.07,0.00,0.06,-0.13
29303,-0.07,-0.38,9.42,-371.56,12.48,-766.47,-371.67,15.50,-765.10,0.06,-0.38,-0.13
29419,-0.10,-0.38,9.44,-373.00,9.73,-766.25,-381.14,-5.88,-765.00,-0.19,-0.25,-0.25
