Timestamp,X,Y,Z
19-Feb-2021 16:04:05.498,1.344504,-7.439829,7.793693
19-Feb-2021 16:04:05.598,0.993185,-5.381908,7.057823
19-Feb-2021 16:04:05.698,2.144291,-4.910988,7.849377
19-Feb-2021 16:04:05.799,1.366209,-2.89034,11.203452
19-Feb-2021 16:04:05.898,-0.200882,-1.304238,7.138206
19-Feb-2021 16:04:05.999,-0.362097,-3.072361,10.471924
19-Feb-2021 16:04:06.100,0.462688,-1.197809,8.516839
19-Feb-2021 16:04:06.200,-0.499062,-0.153431,10.529554
19-Feb-2021 16:04:06.300,0.25477,1.277893,8.137079
19-Feb-2021 16:04:06.400,-0.548909,1.817371,10.244846
19-Feb-2021 16:04:06.501,0.214055,0.47137,9.56945
19-Feb-2021 16:04:06.601,-1.00501,1.584305,9.703422
19-Feb-2021 16:04:06.701,-1.407673,1.811533,11.798016
19-Feb-2021 16:04:06.802,-1.634451,3.097509,10.864707
19-Feb-2021 16:04:06.902,-1.13973,1.982328,8.909323
19-Feb-2021 16:04:07.002,-3.404969,1.735641,7.75672
19-Feb-2021 16:04:07.103,-6.908434,0.332758,7.602091
19-Feb-2021 16:04:07.203,-10.073901,0.869093,7.846832
19-Feb-2021 16:04:07.303,-10.128089,2.432591,0.940195
19-Feb-2021 16:04:07.404,-8.66548,1.703907,-4.702471
19-Feb-2021 16:04:07.504,-6.640641,2.542762,-5.987699
19-Feb-2021 16:04:07.604,-4.47704,2.682122,-6.808591
19-Feb-2021 16:04:07.705,-5.445077,-0.542771,-10.515184
19-Feb-2021 16:04:07.805,-4.551735,1.106798,-9.789642
19-Feb-2021 16:04:07.905,-1.702709,-0.433948,-8.770412
19-Feb-2021 16:04:08.005,1.453028,-1.391506,-8.084538
19-Feb-2021 16:04:08.106,3.852688,0.211061,-7.270082
19-Feb-2021 16:04:08.206,9.162746,2.848127,-7.197333
19-Feb-2021 16:04:08.306,9.032217,3.316503,-3.270998
19-Feb-2021 16:04:08.407,10.482551,5.319338,1.766327
19-Feb-2021 16:04:08.507,12.548256,3.056494,2.41418
19-Feb-2021 16:04:08.607,9.82422,3.89984,3.224594
19-Feb-2021 16:04:08.708,7.346872,2.492766,6.525829
19-Feb-2021 16:04:08.808,4.66939,2.266138,8.482261
19-Feb-2021 16:04:08.908,2.217638,0.772543,9.322913
19-Feb-2021 16:04:09.009,1.472338,1.158441,10.095606
19-Feb-2021 16:04:09.109,1.635649,1.104553,9.457932
19-Feb-2021 16:04:09.208,1.088387,0.754132,8.738828
19-Feb-2021 16:04:09.309,0.748743,0.943937,9.91104
19-Feb-2021 16:04:09.410,0.054786,0.804128,9.400601
19-Feb-2021 16:04:09.510,-0.490979,0.500858,9.903106
19-Feb-2021 16:04:09.610,-1.950893,1.210383,8.11268
19-Feb-2021 16:04:09.711,-2.145638,1.157693,8.940159
19-Feb-2021 16:04:09.811,-3.88547,-0.08667,7.668104
19-Feb-2021 16:04:09.911,-3.281776,1.161135,9.028775
19-Feb-2021 16:04:10.012,-4.769981,0.224383,7.93934
19-Feb-2021 16:04:10.112,-5.833519,2.913242,4.877607
19-Feb-2021 16:04:10.212,-6.204148,1.647175,4.605772
19-Feb-2021 16:04:10.313,-8.076006,2.83241,4.043092
19-Feb-2021 16:04:10.413,-10.440339,1.144969,2.189048
19-Feb-2021 16:04:10.513,-9.431737,1.512605,-0.19714
19-Feb-2021 16:04:10.613,-8.933273,1.225951,-2.75053
19-Feb-2021 16:04:10.714,-8.538843,0.775238,-3.444337
19-Feb-2021 16:04:10.814,-5.61662,2.878963,-6.017936
19-Feb-2021 16:04:10.914,-9.380543,2.410587,-4.436325
19-Feb-2021 16:04:11.015,-8.538394,1.854943,-5.51558
19-Feb-2021 16:04:11.115,-8.061037,1.95224,-5.623506
19-Feb-2021 16:04:11.215,-7.759564,0.810564,-5.23686
19-Feb-2021 16:04:11.316,-6.257737,0.010179,-8.082742
19-Feb-2021 16:04:11.416,-4.771029,0.49068,-8.995843
19-Feb-2021 16:04:11.516,3.018473,0.919538,-8.350385
19-Feb-2021 16:04:11.617,10.884017,0.613574,-5.026996
19-Feb-2021 16:04:11.717,9.075178,1.614243,1.689237
19-Feb-2021 16:04:11.817,6.507567,1.923799,4.698879
19-Feb-2021 16:04:11.918,2.927462,0.984952,7.835456
19-Feb-2021 16:04:12.018,3.220104,2.228566,10.225237
19-Feb-2021 16:04:12.118,2.459535,3.518433,6.24681
19-Feb-2021 16:04:12.218,1.03405,-1.360371,6.251001
19-Feb-2021 16:04:12.319,0.828377,0.268392,7.715256
19-Feb-2021 16:04:12.419,0.024699,-1.989213,12.623549
19-Feb-2021 16:04:12.519,0.248334,-4.225114,19.866238
19-Feb-2021 16:04:12.620,2.297273,-9.053324,15.736176
19-Feb-2021 16:04:12.720,-7.058272,7.124734,0.251926
19-Feb-2021 16:04:12.820,-1.611698,7.271728,0.333656
19-Feb-2021 16:04:12.921,-2.414928,2.970722,0.381407
19-Feb-2021 16:04:13.021,-7.120543,6.576724,0.50954
19-Feb-2021 16:04:13.121,0.161514,-0.407752,3.009492
19-Feb-2021 16:04:13.222,-2.390828,2.68796,12.856465
19-Feb-2021 16:04:13.322,-2.897225,1.806144,13.183834
19-Feb-2021 16:04:13.422,-2.07753,1.4668,11.375744
19-Feb-2021 16:04:13.522,-1.058898,1.183589,8.678802
19-Feb-2021 16:04:13.623,-0.746647,1.023721,8.91097
19-Feb-2021 16:04:13.723,-0.950224,1.533711,8.643775
19-Feb-2021 16:04:13.823,-0.78407,1.316662,9.673334
19-Feb-2021 16:04:13.924,-0.653391,1.22131,10.244846
19-Feb-2021 16:04:14.024,-1.359623,0.678389,9.112301
19-Feb-2021 16:04:14.124,-1.402583,1.666934,9.257499
19-Feb-2021 16:04:14.225,-0.933459,1.510659,9.751921
19-Feb-2021 16:04:14.325,-0.365091,1.614543,9.304801
19-Feb-2021 16:04:14.425,-0.874631,1.143622,9.662407
19-Feb-2021 16:04:14.526,-1.549578,1.605711,9.471554
19-Feb-2021 16:04:14.626,-0.95232,4.21239,9.24717
19-Feb-2021 16:04:14.726,1.565295,7.066505,6.441704
19-Feb-2021 16:04:14.827,0.273481,4.405339,6.925199
19-Feb-2021 16:04:14.927,0.49517,7.322473,6.393654
19-Feb-2021 16:04:15.027,2.035617,8.796757,6.930438
19-Feb-2021 16:04:15.127,0.265248,8.851693,6.936575
19-Feb-2021 16:04:15.228,-0.244741,6.129454,9.888287
19-Feb-2021 16:04:15.328,0.892294,2.970273,10.927127
19-Feb-2021 16:04:15.428,0.323627,0.457898,10.072255
19-Feb-2021 16:04:15.529,1.47174,1.234483,10.583442
19-Feb-2021 16:04:15.629,2.108815,1.31277,9.419911
19-Feb-2021 16:04:15.729,1.776506,1.705254,9.623638
19-Feb-2021 16:04:15.830,-0.477208,3.267106,9.589209
19-Feb-2021 16:04:15.930,0.269889,2.847379,9.879456
19-Feb-2021 16:04:16.030,0.001198,3.893703,7.788454
19-Feb-2021 16:04:16.131,0.724493,4.560267,6.026169
19-Feb-2021 16:04:16.231,0.130079,3.857329,8.632848
19-Feb-2021 16:04:16.331,-1.104852,2.642006,9.470805
19-Feb-2021 16:04:16.431,-2.117796,1.76962,10.277628
19-Feb-2021 16:04:16.532,-0.3368,2.393822,10.723999
19-Feb-2021 16:04:16.632,0.86101,3.887416,5.006489
19-Feb-2021 16:04:16.732,0.357756,3.518733,9.108708
19-Feb-2021 16:04:16.833,-0.167651,2.264641,8.684491
19-Feb-2021 16:04:16.933,-0.377964,2.147883,9.394015
19-Feb-2021 16:04:17.033,-0.236808,2.248325,9.727821
19-Feb-2021 16:04:17.134,0.330513,3.142266,9.818532
19-Feb-2021 16:04:17.234,1.455124,3.665428,9.408984
19-Feb-2021 16:04:17.334,1.407822,3.668871,8.699908
19-Feb-2021 16:04:17.435,1.794019,3.604055,8.162227
19-Feb-2021 16:04:17.535,1.454226,3.723058,9.990225
19-Feb-2021 16:04:17.635,0.079634,2.838398,8.716225
19-Feb-2021 16:04:17.735,-0.087718,2.691403,9.100176
19-Feb-2021 16:04:17.836,0.131876,2.972219,9.103918
19-Feb-2021 16:04:17.936,-0.174387,2.371668,9.594299
19-Feb-2021 16:04:18.036,0.010927,2.849624,9.279952
19-Feb-2021 16:04:18.137,-0.004042,2.266886,10.094259
19-Feb-2021 16:04:18.237,0.054786,2.167642,10.199191
